std,mean,min,max,median,group
72.25975743839332,121.29585266113281,0,-7,-7,Non-COVID
49.817159306131714,120.94879150390625,0,-1,-1,Non-COVID
78.26399065046884,109.0430908203125,0,-5,-5,Non-COVID
62.18435677169072,133.40274047851562,0,-1,-1,Non-COVID
51.381961659724716,114.92922973632812,0,-28,-28,Non-COVID
40.294998066796246,102.43063354492188,0,-82,-82,Non-COVID
41.87465072074052,154.57504272460938,0,-6,-6,Non-COVID
70.33998207453227,120.2098388671875,0,-9,-9,Non-COVID
58.02120082101115,158.5798797607422,0,-3,-3,Non-COVID
66.97674053617447,154.6474609375,0,-10,-10,Non-COVID
59.94551520026953,132.4846954345703,0,-11,-11,Non-COVID
71.38132314887112,126.25968933105469,0,-6,-6,Non-COVID
42.27743498114645,114.59954833984375,0,-37,-37,Non-COVID
73.59435276090394,161.4730224609375,0,-6,-6,Non-COVID
71.55114460518605,109.33201599121094,0,-1,-1,Non-COVID
55.336835734083806,113.0224609375,0,-22,-22,Non-COVID
67.60848681475424,96.95742797851562,0,-1,-1,Non-COVID
39.28687460977606,96.73666381835938,0,-61,-61,Non-COVID
65.26057409311794,133.73399353027344,0,-1,-1,Non-COVID
42.47403486738121,108.25418090820312,0,-58,-58,Non-COVID
70.09906581620386,141.80398559570312,0,-6,-6,Non-COVID
40.21998679558351,103.44966125488281,2,-48,-48,Non-COVID
67.25038778082212,96.57492065429688,0,-1,-1,Non-COVID
52.20742022779154,175.00587463378906,2,-4,-4,Non-COVID
53.14727637635775,112.08518981933594,0,-38,-38,Non-COVID
45.93528107769947,120.00106811523438,0,-12,-12,Non-COVID
59.43181909922603,147.78746032714844,0,-10,-10,Non-COVID
54.113511253616586,146.7550048828125,0,-2,-2,Non-COVID
59.145426359004816,109.55712890625,0,-1,-1,Non-COVID
71.70025911293398,107.00531005859375,0,-8,-8,Non-COVID
77.6799284885829,63.09877014160156,0,-1,-1,Non-COVID
72.0419321856911,129.76513671875,0,-9,-9,Non-COVID
36.44274675252281,106.84785461425781,0,-77,-77,Non-COVID
47.36313633107107,116.76443481445312,0,-27,-27,Non-COVID
57.944015834941496,170.15284729003906,0,-6,-6,Non-COVID
68.37788585526242,94.54458618164062,0,-5,-5,Non-COVID
66.6915009905171,130.71434020996094,0,-10,-10,Non-COVID
66.26251648038314,134.67181396484375,0,-6,-6,Non-COVID
46.87691806379445,118.14009094238281,0,-60,-60,Non-COVID
48.805128524357194,137.13308715820312,0,-1,-1,Non-COVID
58.652152113928125,98.38279724121094,0,-20,-20,Non-COVID
67.79756284823294,135.5830078125,0,-8,-8,Non-COVID
69.74468898297899,114.43002319335938,0,-8,-8,Non-COVID
60.87238633890278,108.56126403808594,0,-1,-1,Non-COVID
68.37446965602047,106.90731811523438,0,-11,-11,Non-COVID
46.94807144740763,156.17152404785156,0,-18,-18,Non-COVID
68.10027304789482,106.75981140136719,0,-4,-4,Non-COVID
53.49124220219077,147.68362426757812,0,-3,-3,Non-COVID
50.191966275991,117.26121520996094,0,-65,-65,Non-COVID
68.78847712061787,135.42385864257812,0,-13,-13,Non-COVID
57.01875971026941,143.88299560546875,0,-10,-10,Non-COVID
59.780604253430155,88.92208862304688,0,-1,-1,Non-COVID
64.5820096908237,139.64157104492188,0,-9,-9,Non-COVID
73.05067188859336,122.96871948242188,0,-11,-11,Non-COVID
58.20543156780188,124.51055908203125,0,-11,-11,Non-COVID
55.19025652482683,136.5518341064453,0,-7,-7,Non-COVID
46.016425765992516,62.056640625,0,-1,-1,Non-COVID
54.498811705085615,127.38648986816406,0,-1,-1,Non-COVID
41.79145081473676,127.43534851074219,0,-46,-46,Non-COVID
47.43063077517247,114.03265380859375,0,-1,-1,Non-COVID
68.26850310516886,118.8126220703125,0,-10,-10,Non-COVID
69.31384288466332,116.93511962890625,0,-6,-6,Non-COVID
40.232598088638326,145.7504425048828,2,-5,-5,Non-COVID
51.23084588746218,143.66685485839844,0,-34,-34,Non-COVID
60.28855238658388,107.64900207519531,0,-39,-39,Non-COVID
66.19602618164215,107.4259033203125,0,-24,-24,Non-COVID
52.69268589753201,133.6543426513672,0,-30,-30,Non-COVID
70.55640588545607,124.72434997558594,0,-10,-10,Non-COVID
56.40779211415699,157.4090118408203,0,-13,-13,Non-COVID
45.19403306875434,93.85478210449219,1,-66,-66,Non-COVID
63.32415185336574,97.69493103027344,0,-6,-6,Non-COVID
52.32899908453712,113.38095092773438,0,-1,-1,Non-COVID
46.78070743204708,119.38314819335938,0,-48,-48,Non-COVID
65.15024039087201,139.7657012939453,2,-7,-7,Non-COVID
55.941079217031216,109.74278259277344,0,-1,-1,Non-COVID
49.55686194892238,152.82896423339844,0,-3,-3,Non-COVID
55.87182196096586,128.44418334960938,0,-1,-1,Non-COVID
50.03983952743625,110.39952087402344,0,-25,-25,Non-COVID
68.49121754521782,98.9075927734375,0,-7,-7,Non-COVID
51.80036596847523,121.52088928222656,0,-1,-1,Non-COVID
48.95579003575802,114.04145812988281,0,-20,-20,Non-COVID
62.856281858184424,125.81878662109375,0,-11,-11,Non-COVID
65.17220981767862,160.80999755859375,7,-1,-1,Non-COVID
48.835939400004094,171.2040557861328,1,-6,-6,Non-COVID
70.98597279127749,125.17262268066406,0,-1,-1,Non-COVID
64.92574898433847,139.16726684570312,0,-13,-13,Non-COVID
39.76507095052115,118.1724853515625,0,-49,-49,Non-COVID
63.721798738814776,137.58091735839844,0,-1,-1,Non-COVID
52.52526943979625,167.6118621826172,0,-9,-9,Non-COVID
40.29558817322893,103.34979248046875,0,-3,-3,Non-COVID
61.21406925140429,100.77491760253906,0,-1,-1,Non-COVID
48.68437631857761,120.90216064453125,0,-10,-10,Non-COVID
61.29838739515193,136.37716674804688,0,-13,-13,Non-COVID
67.00595570228437,83.92092895507812,0,-8,-8,Non-COVID
54.512627467961245,98.65089416503906,0,-4,-4,Non-COVID
61.73138460176616,115.86778259277344,0,-7,-7,Non-COVID
78.22219836906478,127.52804565429688,0,-7,-7,Non-COVID
50.16260550173215,123.68379211425781,0,-1,-1,Non-COVID
41.23042735384754,153.1288299560547,0,-39,-39,Non-COVID
79.99470507922888,131.3540802001953,0,-5,-5,Non-COVID
51.83188533841256,116.61668395996094,0,-1,-1,Non-COVID
51.633439880519944,149.96014404296875,0,-27,-27,Non-COVID
55.93240894759238,109.88644409179688,0,-13,-13,Non-COVID
63.75915641217372,99.17866516113281,0,-1,-1,Non-COVID
69.34652076805774,116.40707397460938,0,-7,-7,Non-COVID
38.93671933459157,178.79090881347656,0,-9,-9,Non-COVID
65.93686717074908,99.94085693359375,0,-1,-1,Non-COVID
58.052041735136484,112.73483276367188,0,-49,-49,Non-COVID
50.60717506134066,103.17222595214844,0,-48,-48,Non-COVID
47.85020336686629,117.10136413574219,0,-14,-14,Non-COVID
62.827130881529634,152.1558837890625,0,-33,-33,Non-COVID
50.90532432109319,130.15931701660156,0,-24,-24,Non-COVID
73.7414398926348,96.79933166503906,0,-6,-6,Non-COVID
60.08126182353654,100.064453125,0,-1,-1,Non-COVID
56.4545529665274,127.97869873046875,0,-1,-1,Non-COVID
48.52966437749444,111.80574035644531,1,-35,-35,Non-COVID
50.28106617182461,115.06007385253906,0,-15,-15,Non-COVID
70.41889021639615,157.66554260253906,0,-4,-4,Non-COVID
51.401768274953774,168.0743408203125,0,-6,-6,Non-COVID
68.64052978317433,134.3367462158203,0,-1,-1,Non-COVID
64.89569575883547,114.83914184570312,0,-7,-7,Non-COVID
70.56250952087787,142.85125732421875,0,-6,-6,Non-COVID
72.88949125357112,140.76795959472656,0,-6,-6,Non-COVID
72.77905260680434,125.86030578613281,0,-5,-5,Non-COVID
50.27743594523478,111.23768615722656,0,-36,-36,Non-COVID
70.55864300520315,109.18873596191406,0,-8,-8,Non-COVID
70.80008916621833,127.43780517578125,0,-8,-8,Non-COVID
63.7810977000489,116.27809143066406,0,-1,-1,Non-COVID
67.30094469645347,105.93345642089844,0,-1,-1,Non-COVID
51.51097075032871,109.21435546875,0,-1,-1,Non-COVID
44.11842146425651,113.31893920898438,0,-37,-37,Non-COVID
52.3903915485115,161.8028564453125,4,-2,-2,Non-COVID
55.045191403654826,124.51519775390625,1,-1,-1,Non-COVID
64.83527860847929,116.446533203125,0,-23,-23,Non-COVID
75.6286674250497,150.7275848388672,0,-7,-7,Non-COVID
52.36069299375845,150.34767150878906,1,-6,-6,Non-COVID
56.254019760569925,115.89820861816406,0,-1,-1,Non-COVID
35.69127369859703,166.1569366455078,1,-10,-10,Non-COVID
49.204240731765736,122.85746765136719,0,-53,-53,Non-COVID
69.44101940924394,129.9556427001953,0,-1,-1,Non-COVID
54.79139530684823,143.12432861328125,0,-1,-1,Non-COVID
71.29025003316808,94.326904296875,0,-1,-1,Non-COVID
55.78469424072577,151.53810119628906,0,-25,-25,Non-COVID
51.415742103160675,112.5040283203125,0,-13,-13,Non-COVID
56.4346230416843,131.14242553710938,0,-11,-11,Non-COVID
57.62848443460693,149.82949829101562,0,-9,-9,Non-COVID
53.10689494444085,160.64697265625,2,-7,-7,Non-COVID
66.44889578673656,95.31820678710938,0,-21,-21,Non-COVID
71.46627842409539,94.81367492675781,0,-7,-7,Non-COVID
54.10153704026377,112.2437744140625,0,-48,-48,Non-COVID
63.16105950586999,113.42533874511719,0,-6,-6,Non-COVID
49.55583826044172,122.29878234863281,0,-24,-24,Non-COVID
58.61221407472078,150.0897216796875,0,-1,-1,Non-COVID
63.003325342913335,103.67832946777344,0,-11,-11,Non-COVID
56.96471386957753,133.06259155273438,0,-11,-11,Non-COVID
52.17548161531632,132.8447723388672,0,-10,-10,Non-COVID
69.57783501765726,134.6730499267578,0,-3,-3,Non-COVID
49.11960016273071,112.86862182617188,0,-1,-1,Non-COVID
70.12272376091941,103.43083190917969,0,-6,-6,Non-COVID
52.65597652705998,130.47674560546875,0,-1,-1,Non-COVID
44.46651685348162,168.36480712890625,0,-19,-19,Non-COVID
56.553888022656345,112.27201843261719,0,-1,-1,Non-COVID
57.51558334823162,159.00552368164062,6,-1,-1,Non-COVID
51.77604775128639,117.16587829589844,0,-9,-9,Non-COVID
67.9046727176951,117.78396606445312,0,-8,-8,Non-COVID
69.14567477626535,99.06979370117188,0,-2,-2,Non-COVID
48.46406016047238,143.72113037109375,0,-1,-1,Non-COVID
66.7713250385287,109.05345153808594,0,-21,-21,Non-COVID
81.8381655782011,71.21464538574219,0,-1,-1,Non-COVID
62.452938112836854,120.59324645996094,0,-21,-21,Non-COVID
54.324439990691,164.9384002685547,5,-1,-1,Non-COVID
70.3916984701159,110.96116638183594,0,-1,-1,Non-COVID
53.093240006729594,182.95773315429688,0,-4,-4,Non-COVID
66.78440454362399,98.73080444335938,0,-1,-1,Non-COVID
54.29108552577092,114.68637084960938,0,-26,-26,Non-COVID
77.67911781663045,113.538330078125,0,-7,-7,Non-COVID
52.58774372790256,164.1256866455078,2,-9,-9,Non-COVID
79.80436203437324,105.40835571289062,0,-4,-4,Non-COVID
51.59515392754709,152.299072265625,0,-1,-1,Non-COVID
55.15837438125286,113.18060302734375,0,-1,-1,Non-COVID
57.833990818684256,118.83381652832031,0,-3,-3,Non-COVID
48.29911870416402,118.65586853027344,0,-1,-1,Non-COVID
60.13203308351161,129.70150756835938,0,-9,-9,Non-COVID
45.98993376604751,109.21136474609375,0,-18,-18,Non-COVID
66.01264983827144,98.81770324707031,0,-30,-30,Non-COVID
77.2152177454034,46.42991638183594,0,-22,-22,Non-COVID
72.5776914872074,128.2554931640625,0,-5,-5,Non-COVID
51.30289662917224,162.72373962402344,0,-10,-10,Non-COVID
66.17531224592733,155.56594848632812,0,-1,-1,Non-COVID
57.616232028245946,81.36436462402344,0,-16,-16,Non-COVID
51.43232408289124,159.1262969970703,3,-4,-4,Non-COVID
63.96944697652146,167.050048828125,4,-1,-1,Non-COVID
68.52238589905329,156.1819610595703,0,-1,-1,Non-COVID
55.39197705934415,166.8915557861328,2,-8,-8,Non-COVID
49.6852726375041,99.94197082519531,0,-14,-14,Non-COVID
41.15720838446108,103.296875,0,-38,-38,Non-COVID
44.13435360576273,113.20079040527344,0,-42,-42,Non-COVID
68.59233961573685,153.4224395751953,0,-1,-1,Non-COVID
59.53626263429974,109.29962158203125,0,-1,-1,Non-COVID
65.74720161606015,132.13682556152344,0,-11,-11,Non-COVID
64.82799699864577,133.0630645751953,0,-1,-1,Non-COVID
53.70695251994271,113.29682922363281,0,-32,-32,Non-COVID
46.624282437328084,112.04786682128906,0,-1,-1,Non-COVID
56.54891953621346,134.50180053710938,0,-12,-12,Non-COVID
41.94611404378958,116.93846130371094,0,-44,-44,Non-COVID
68.5896334246457,127.55410766601562,0,-9,-9,Non-COVID
51.59532571939832,111.33686828613281,0,-1,-1,Non-COVID
55.61404489408825,125.51380920410156,0,-9,-9,Non-COVID
71.94253073015489,89.71536254882812,0,-7,-7,Non-COVID
63.298946953445046,126.01506042480469,0,-8,-8,Non-COVID
44.77186614615609,96.91438293457031,0,-1,-1,Non-COVID
53.50598900461055,136.84019470214844,0,-2,-2,Non-COVID
50.803415461174865,177.3894805908203,0,-3,-3,Non-COVID
49.62014366112625,158.62464904785156,0,-8,-8,Non-COVID
53.89833436826058,121.75111389160156,0,-10,-10,Non-COVID
67.75369383376284,48.91673278808594,0,-20,-20,Non-COVID
52.2644324083129,109.00942993164062,0,-39,-39,Non-COVID
50.6668370065289,76.97468566894531,0,-31,-31,Non-COVID
50.931565320895096,140.1987762451172,0,-30,-30,Non-COVID
54.981910143905814,115.64466857910156,0,-42,-42,Non-COVID
47.92371735444579,106.87588500976562,0,-1,-1,Non-COVID
62.53587269884737,117.35163879394531,0,-32,-32,Non-COVID
60.36911068151966,111.65081787109375,0,-33,-33,Non-COVID
48.84333836973272,117.44189453125,0,-29,-29,Non-COVID
83.33304990024456,89.71031188964844,0,-1,-1,Non-COVID
64.54119497398517,118.66445922851562,0,-10,-10,Non-COVID
56.248938606160955,110.49282836914062,0,-48,-48,Non-COVID
60.73719805657431,144.1527099609375,0,-2,-2,Non-COVID
53.80173310705985,125.93193054199219,0,-21,-21,Non-COVID
62.98913411720578,130.79246520996094,0,-2,-2,Non-COVID
58.598051591663065,135.8216094970703,0,-1,-1,Non-COVID
53.03512731397189,104.50149536132812,0,-8,-8,Non-COVID
55.36935393604933,172.17318725585938,1,-4,-4,Non-COVID
57.412102295447994,151.01296997070312,0,-15,-15,Non-COVID
68.7539846247956,47.71168518066406,0,-33,-33,Non-COVID
62.09011976929606,139.4276885986328,0,-11,-11,Non-COVID
59.019312437671054,105.81468200683594,0,-1,-1,Non-COVID
38.61924309476503,168.97894287109375,2,-11,-11,Non-COVID
50.170169729913376,104.4605712890625,0,-1,-1,Non-COVID
38.90455247287838,113.80061340332031,0,-1,-1,Non-COVID
62.453711654998976,166.3348388671875,0,-10,-10,Non-COVID
82.26198432954888,85.05247497558594,0,-1,-1,Non-COVID
37.19139272672032,167.14833068847656,2,-6,-6,Non-COVID
41.9393389810006,166.95936584472656,0,-10,-10,Non-COVID
74.13419243557426,110.25865173339844,0,-6,-6,Non-COVID
57.55128624710761,108.30322265625,0,-27,-27,Non-COVID
64.53888544237226,106.69569396972656,0,-1,-1,Non-COVID
54.95606869491066,111.25286865234375,0,-28,-28,Non-COVID
54.67733586830702,116.07780456542969,0,-20,-20,Non-COVID
72.78364936996707,114.51686096191406,0,-6,-6,Non-COVID
55.340533893012015,137.52439880371094,0,-1,-1,Non-COVID
53.99916199541024,115.19248962402344,0,-1,-1,Non-COVID
47.0706285736915,173.5402069091797,0,-10,-10,Non-COVID
77.10757237299998,145.3677215576172,0,-6,-6,Non-COVID
48.36480129764363,156.9309844970703,0,-21,-21,Non-COVID
55.440178832569885,112.10862731933594,0,-32,-32,Non-COVID
52.72538350117772,112.53024291992188,0,-1,-1,Non-COVID
59.51850448304212,138.4047088623047,0,-15,-15,Non-COVID
53.322582148560926,114.13607788085938,0,-29,-29,Non-COVID
46.34747671131679,135.80567932128906,0,-13,-13,Non-COVID
70.12891399445334,135.0509033203125,0,-15,-15,Non-COVID
55.04799193729405,126.91584777832031,0,-8,-8,Non-COVID
45.820651121577335,117.92184448242188,0,-4,-4,Non-COVID
50.90750476986152,115.74882507324219,0,-1,-1,Non-COVID
60.54404014175714,123.94233703613281,0,-1,-1,Non-COVID
46.50438229734702,110.11940002441406,0,-34,-34,Non-COVID
64.94318938441,137.06234741210938,0,-4,-4,Non-COVID
47.46410939086072,128.3998260498047,0,-23,-23,Non-COVID
59.50802842478379,92.19596862792969,0,-1,-1,Non-COVID
47.95824261237166,162.6783447265625,0,-11,-11,Non-COVID
54.56162680134448,104.20870971679688,0,-36,-36,Non-COVID
59.73964022700476,140.5592498779297,0,-10,-10,Non-COVID
50.05919096695024,115.81634521484375,0,-43,-43,Non-COVID
41.44522981729808,152.84002685546875,0,-21,-21,Non-COVID
72.90525853041315,131.12916564941406,0,-16,-16,Non-COVID
48.15637706028122,106.49980163574219,0,-35,-35,Non-COVID
59.06629247973068,110.87409973144531,0,-1,-1,Non-COVID
61.633824755261635,107.2716064453125,0,-12,-12,Non-COVID
48.6236755316567,156.57882690429688,0,-1,-1,Non-COVID
61.206265900304125,141.3123779296875,0,-15,-15,Non-COVID
49.180590999528775,113.82733154296875,0,-39,-39,Non-COVID
47.45845917309965,128.38673400878906,0,-1,-1,Non-COVID
46.43944596806767,119.65385437011719,0,-54,-54,Non-COVID
44.66612969903784,115.99227905273438,0,-1,-1,Non-COVID
67.19078946352872,114.04554748535156,0,-4,-4,Non-COVID
67.72468899040108,114.13571166992188,0,-9,-9,Non-COVID
72.60873835455804,109.43522644042969,0,-7,-7,Non-COVID
53.294360452494914,106.69615173339844,0,-44,-44,Non-COVID
47.20556517136717,85.560546875,0,-1,-1,Non-COVID
37.458161921071266,113.11763000488281,0,-26,-26,Non-COVID
69.54643370471182,136.39254760742188,0,-1,-1,Non-COVID
42.6649017447876,152.98655700683594,2,-3,-3,Non-COVID
49.9983813953672,167.14892578125,0,-7,-7,Non-COVID
47.91491578957856,110.11964416503906,0,-55,-55,Non-COVID
78.12014044601501,108.100830078125,0,-10,-10,Non-COVID
56.643127732903245,121.88798522949219,0,-1,-1,Non-COVID
60.30791709348301,112.21078491210938,0,-1,-1,Non-COVID
48.00148509194079,178.60743713378906,0,-10,-10,Non-COVID
59.92092471865759,113.79350280761719,0,-10,-10,Non-COVID
58.6274605968724,159.49853515625,0,-11,-11,Non-COVID
52.18274900759387,134.0770263671875,0,-30,-30,Non-COVID
48.84074570293524,109.1337890625,0,-55,-55,Non-COVID
73.4857308148651,100.40296936035156,0,-7,-7,Non-COVID
57.65451765922548,173.2755584716797,1,-7,-7,Non-COVID
59.17324252810238,129.26388549804688,0,-9,-9,Non-COVID
61.122867105984234,114.70721435546875,0,-24,-24,Non-COVID
67.94290489012305,163.2627410888672,0,-11,-11,Non-COVID
57.48210927938588,160.6037139892578,0,-9,-9,Non-COVID
52.75276761183556,121.44642639160156,0,-3,-3,Non-COVID
52.606261938528924,115.78598022460938,0,-34,-34,Non-COVID
45.89664773184457,119.63090515136719,0,-44,-44,Non-COVID
67.65961718654057,129.67796325683594,0,-12,-12,Non-COVID
67.5238272842029,153.95457458496094,0,-5,-5,Non-COVID
67.04191507859778,131.36024475097656,0,-10,-10,Non-COVID
43.5232823945505,105.6729736328125,0,-3,-3,Non-COVID
56.41999089767497,110.40663146972656,0,-1,-1,Non-COVID
61.650070483871495,131.08644104003906,0,-1,-1,Non-COVID
72.66101933099321,113.18276977539062,0,-11,-11,Non-COVID
77.69507053860285,121.93000793457031,0,-6,-6,Non-COVID
49.35924186055134,142.40711975097656,0,-1,-1,Non-COVID
57.57113392019577,104.29794311523438,0,-22,-22,Non-COVID
73.67051699201711,129.24244689941406,0,-6,-6,Non-COVID
42.64266548908429,162.27137756347656,0,-26,-26,Non-COVID
40.49535083308926,118.34121704101562,0,-12,-12,Non-COVID
65.38132660051245,134.7025909423828,0,-2,-2,Non-COVID
65.97036471648228,105.64573669433594,0,-1,-1,Non-COVID
59.212582605199174,92.22711181640625,0,-28,-28,Non-COVID
72.90084635305945,105.11752319335938,0,-1,-1,Non-COVID
67.78479970728763,126.03192138671875,0,-1,-1,Non-COVID
54.68259371296857,119.96882629394531,0,-1,-1,Non-COVID
61.778915372662254,121.67655944824219,0,-3,-3,Non-COVID
62.09822109591462,128.47088623046875,0,-14,-14,Non-COVID
71.81055703112203,128.79698181152344,0,-6,-6,Non-COVID
53.089883193752634,139.37435913085938,0,-1,-1,Non-COVID
47.171559102932974,98.5682373046875,0,-1,-1,Non-COVID
50.83433140023306,117.04013061523438,0,-42,-42,Non-COVID
76.72879753659251,116.30989074707031,0,-5,-5,Non-COVID
70.9251609888996,120.043701171875,0,-5,-5,Non-COVID
47.6821454042962,112.65234375,0,-1,-1,Non-COVID
67.9074452653067,145.01803588867188,12,-1,-1,Non-COVID
72.20854423716203,102.78302001953125,0,-7,-7,Non-COVID
60.66950219445652,139.33157348632812,0,-1,-1,Non-COVID
58.895466069732315,95.3507080078125,0,-28,-28,Non-COVID
69.68788625148619,114.78135681152344,0,-7,-7,Non-COVID
55.149130588365075,106.39753723144531,0,-30,-30,Non-COVID
48.70477979479856,157.4461212158203,0,-1,-1,Non-COVID
53.95408457362544,111.84921264648438,0,-24,-24,Non-COVID
